shopNo,distCode,district_name,officeCode_txn,office_name,noOfRcs,noOfTrans,total_rice,wheat,sugar,rgdal,kerosene,salt,totalAmount,otherShopTransCnt,totalRcs,totalUnits,utilization_ratio,rice_wheat_ratio,portability_ratio,commodity_total,longitude,latitude,fpsStatus,fpsType,cluster_id,pca1,pca2,dbscan_label,is_anomaly,cluster_persona,cluster_avg_utilization,utilization_gap,utilization_gap_abs,peer_anomaly_flag
3711008,934,Sangareddy,934011,Kohir,214.0,215.0,4303.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,388.0,1242.0,0.5541237113402062,0.0,0.30697674418604654,4303.0,77.713204,17.591137,Active,Normal Shop,0,-1.8331088845682315,0.4719410187855406,0,0,High Utilization Shops,1.1202724129566903,-0.5661487016164841,0.5661487016164841,1
3716005,934,Sangareddy,934016,Nagalgidda,143.0,143.0,3613.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,295.0,1126.0,0.4847457627118644,0.0,0.06993006993006994,3613.0,77.606632,18.11941,Active,Normal Shop,0,-2.47832392903128,0.5501076643395149,0,0,High Utilization Shops,1.1202724129566903,-0.6355266502448259,0.6355266502448259,1
3716021,934,Sangareddy,934016,Nagalgidda,255.0,256.0,6253.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,452.0,1703.0,0.5663716814159292,0.0,0.2421875,6253.0,77.610494,18.069926,Active,Normal Shop,0,-1.3468890881813775,0.10259889285646599,0,0,High Utilization Shops,1.1202724129566903,-0.5539007315407611,0.5539007315407611,1
3717015,934,Sangareddy,934017,Narayankhed,190.0,191.0,4514.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,415.0,1482.0,0.4602409638554217,0.0,0.387434554973822,4514.0,77.813843,18.005504,Active,Normal Shop,0,-1.6785686957384007,0.47345383597787777,0,0,High Utilization Shops,1.1202724129566903,-0.6600314491012687,0.6600314491012687,1
3718010,934,Sangareddy,934018,Nyalkal,227.0,227.0,5687.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,433.0,1577.0,0.5242494226327945,0.0,0.07048458149779736,5687.0,77.584433,17.829037,Active,Normal Shop,0,-1.72848286844386,0.0830962401934871,0,0,High Utilization Shops,1.1202724129566903,-0.5960229903238958,0.5960229903238958,1
3718031,934,Sangareddy,934018,Nyalkal,117.0,117.0,2871.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,211.0,712.0,0.5545023696682464,0.0,0.02564102564102564,2871.0,77.669061,17.93973,Active,Normal Shop,0,-2.9085571490061404,0.7740688725670496,0,0,High Utilization Shops,1.1202724129566903,-0.5657700432884439,0.5657700432884439,1
3719001,934,Sangareddy,934019,Patancheru,558.0,561.0,11984.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,299.0,1016.0,1.8762541806020068,0.0,0.5311942959001783,11984.0,78.232683,17.513994,Active,Normal Shop,0,0.04576207705624052,0.0038086175437551813,0,0,High Utilization Shops,1.1202724129566903,0.7559817676453164,0.7559817676453164,1
3719018,934,Sangareddy,934019,Patancheru,739.0,741.0,15535.0,0.0,0.0,0.0,7.0,0.0,245.0,345.0,568.0,1751.0,1.3045774647887325,0.0,0.46558704453441296,15542.0,78.222812,17.558669,Active,Normal Shop,2,1.4617143156818453,-1.0343685018187068,-1,1,Low Volume Shops,0.9164043864139737,0.3881730783747588,0.3881730783747588,0
3719019,934,Sangareddy,934019,Patancheru,784.0,784.0,16770.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,529.0,1727.0,1.4820415879017013,0.0,0.6441326530612245,16770.0,78.222474,17.55599,Active,Normal Shop,2,1.947698855020385,-0.8157526049924317,0,0,Low Volume Shops,0.9164043864139737,0.5656372014877276,0.5656372014877276,1
3719020,934,Sangareddy,934019,Patancheru,968.0,989.0,21558.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0,642.0,2251.0,1.5404984423676011,0.0,0.7027300303336703,21558.0,78.26557,17.52742,Active,Normal Shop,2,3.506804461537435,-1.4613907216744126,0,0,Low Volume Shops,0.9164043864139737,0.6240940559536274,0.6240940559536274,1
3719028,934,Sangareddy,934019,Patancheru,166.0,167.0,3733.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,321.0,1046.0,0.5202492211838006,0.0,0.48502994011976047,3733.0,78.274196,17.568958,Active,Normal Shop,0,-2.002708684737346,0.8172642184408873,0,0,High Utilization Shops,1.1202724129566903,-0.6000231917728898,0.6000231917728898,1
3719034,934,Sangareddy,934019,Patancheru,877.0,877.0,19004.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,581.0,1988.0,1.5094664371772806,0.0,0.7673888255416191,19004.0,78.262726,17.533282,Active,Normal Shop,2,2.8567371843121934,-1.0314569732876744,0,0,Low Volume Shops,0.9164043864139737,0.5930620507633069,0.5930620507633069,1
3719035,934,Sangareddy,934019,Patancheru,1442.0,1442.0,32646.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,805.0,2840.0,1.791304347826087,0.0,0.8106796116504854,32646.0,78.263186,17.536522,Active,Normal Shop,1,6.8272118955240595,-2.7359014169619122,0,0,Portability Hub,1.1362342413867519,0.6550701064393352,0.6550701064393352,1
3719038,934,Sangareddy,934019,Patancheru,547.0,547.0,11946.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,370.0,1357.0,1.4783783783783784,0.0,0.9780621572212066,11946.0,78.263656,17.533162,Active,Normal Shop,2,0.854077756929152,0.2552890692942382,0,0,Low Volume Shops,0.9164043864139737,0.5619739919644047,0.5619739919644047,1
3719041,934,Sangareddy,934019,Patancheru,781.0,782.0,17119.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,535.0,1770.0,1.4616822429906542,0.0,0.7225063938618926,17119.0,78.261799,17.537962,Active,Normal Shop,2,2.1345386111475255,-0.7702405548123904,0,0,Low Volume Shops,0.9164043864139737,0.5452778565766805,0.5452778565766805,1
3719044,934,Sangareddy,934019,Patancheru,116.0,116.0,2707.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,373.0,1371.0,0.3109919571045576,0.0,0.5603448275862069,2707.0,78.262896,17.530317,Active,Normal Shop,0,-2.0117804070918597,0.8549472771392721,0,0,High Utilization Shops,1.1202724129566903,-0.8092804558521327,0.8092804558521327,1
3719046,934,Sangareddy,934019,Patancheru,897.0,897.0,19410.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,531.0,1856.0,1.689265536723164,0.0,0.7480490523968785,19410.0,78.265891,17.534531,Active,Normal Shop,2,2.8207449451332978,-1.0080310243923782,0,0,Low Volume Shops,0.9164043864139737,0.7728611503091902,0.7728611503091902,1
3721002,934,Sangareddy,934021,Raikode,125.0,125.0,2583.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,219.0,698.0,0.5707762557077626,0.0,0.048,2583.0,77.85147,17.8111,Active,Normal Shop,0,-2.893937174089525,0.7863776871827156,0,0,High Utilization Shops,1.1202724129566903,-0.5494961572489278,0.5494961572489278,1
3721010,934,Sangareddy,934021,Raikode,164.0,164.0,3805.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,324.0,1193.0,0.5061728395061729,0.0,0.054878048780487805,3805.0,77.822936,17.85681,Active,Normal Shop,0,-2.362319168340348,0.4527168128932571,0,0,High Utilization Shops,1.1202724129566903,-0.6140995734505175,0.6140995734505175,1
3721018,934,Sangareddy,934021,Raikode,161.0,161.0,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,323.0,1066.0,0.4984520123839009,0.0,0.12422360248447205,3550.0,77.758127,17.89501,Active,Normal Shop,0,-2.3755681519911063,0.5512321454681813,0,0,High Utilization Shops,1.1202724129566903,-0.6218204005727894,0.6218204005727894,1
3721028,934,Sangareddy,934021,Raikode,238.0,239.0,5012.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,423.0,1428.0,0.5650118203309693,0.0,0.05439330543933055,5012.0,77.735935,17.900096,Active,Normal Shop,0,-1.8523108089048013,0.12859702947715956,0,0,High Utilization Shops,1.1202724129566903,-0.555260592625721,0.555260592625721,1
3722002,934,Sangareddy,934022,Ramachandrapuram,1441.0,1441.0,31950.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,770.0,2613.0,1.8714285714285714,0.0,0.5877862595419847,31950.0,78.251024,17.444426,Active,Normal Shop,2,6.061042659917161,-2.8677138825618718,0,0,Low Volume Shops,0.9164043864139737,0.9550241850145977,0.9550241850145977,1
3722006,934,Sangareddy,934022,Ramachandrapuram,1042.0,1044.0,23396.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,589.0,1926.0,1.772495755517827,0.0,0.7231800766283525,23396.0,78.285708,17.467215,Active,Normal Shop,2,3.759321407274438,-1.4734121097630322,0,0,Low Volume Shops,0.9164043864139737,0.8560913691038532,0.8560913691038532,1
3722010,934,Sangareddy,934022,Ramachandrapuram,835.0,839.0,19201.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,568.0,2014.0,1.477112676056338,0.0,0.6317044100119189,19201.0,78.27705,17.530746,Active,Normal Shop,2,2.4956473209101326,-1.1117094619817036,0,0,Low Volume Shops,0.9164043864139737,0.5607082896423643,0.5607082896423643,1
3722015,934,Sangareddy,934022,Ramachandrapuram,1025.0,1026.0,24384.0,0.0,0.0,0.0,0.0,0.0,0.0,819.0,591.0,2151.0,1.736040609137056,0.0,0.7982456140350878,24384.0,78.287531,17.510197,Active,Normal Shop,2,4.0389783975575355,-1.4723247198309048,0,0,Low Volume Shops,0.9164043864139737,0.8196362227230822,0.8196362227230822,1
3722021,934,Sangareddy,934022,Ramachandrapuram,448.0,457.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,414.0,238.0,835.0,1.9201680672268908,0.0,0.9059080962800875,9900.0,78.314947,17.499359,Active,Normal Shop,0,-0.13253893109555318,0.6652387129773684,0,0,High Utilization Shops,1.1202724129566903,0.7998956542702005,0.7998956542702005,1
3722022,934,Sangareddy,934022,Ramachandrapuram,944.0,944.0,20214.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0,560.0,1867.0,1.6857142857142857,0.0,0.8220338983050848,20214.0,78.308563,17.505129,Active,Normal Shop,2,3.240771891760051,-1.0638289886436527,0,0,Low Volume Shops,0.9164043864139737,0.769309899300312,0.769309899300312,1
3722024,934,Sangareddy,934022,Ramachandrapuram,616.0,616.0,12977.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,417.0,1375.0,1.4772182254196642,0.0,0.7694805194805194,12977.0,78.288438,17.50439,Active,Normal Shop,2,0.9533112482029841,-0.1152243702532905,0,0,Low Volume Shops,0.9164043864139737,0.5608138390056905,0.5608138390056905,1
3722028,934,Sangareddy,934022,Ramachandrapuram,377.0,377.0,8346.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,208.0,712.0,1.8125,0.0,0.9283819628647215,8346.0,78.304579,17.49507,Active,Normal Shop,0,-0.6141510656303436,0.903482118877906,0,0,High Utilization Shops,1.1202724129566903,0.6922275870433097,0.6922275870433097,1
3722031,934,Sangareddy,934022,Ramachandrapuram,1026.0,1028.0,22256.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0,612.0,2051.0,1.6797385620915033,0.0,0.7840466926070039,22256.0,78.299431,17.51183,Active,Normal Shop,2,3.7853773586796535,-1.39469043948761,0,0,Low Volume Shops,0.9164043864139737,0.7633341756775296,0.7633341756775296,1
3723019,934,Sangareddy,934023,Sadasivpet,325.0,326.0,7498.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,616.0,2135.0,0.5292207792207793,0.0,0.027607361963190184,7498.0,77.930426,17.715202,Active,Normal Shop,0,-0.9278323734059503,-0.5021412473355639,0,0,High Utilization Shops,1.1202724129566903,-0.5910516337359111,0.5910516337359111,1
3723049,934,Sangareddy,934023,Sadasivpet,279.0,279.0,5615.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,539.0,1751.0,0.5176252319109462,0.0,0.3333333333333333,5615.0,77.927852,17.624997,Active,Normal Shop,0,-1.12612616246369,0.06449312450858719,0,0,High Utilization Shops,1.1202724129566903,-0.6026471810457441,0.6026471810457441,1
3723050,934,Sangareddy,934023,Sadasivpet,1158.0,1158.0,26172.0,0.0,0.0,0.0,0.0,0.0,0.0,927.0,792.0,2598.0,1.4621212121212122,0.0,0.8005181347150259,26172.0,77.952367,17.618602,Active,Normal Shop,2,5.077089799289852,-2.0374129517395994,0,0,Low Volume Shops,0.9164043864139737,0.5457168257072385,0.5457168257072385,1
3724025,934,Sangareddy,934024,Sangareddy.,854.0,854.0,19443.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,566.0,1951.0,1.5088339222614842,0.0,0.7845433255269321,19443.0,78.07609,17.61314,Active,Normal Shop,2,2.825831563710716,-0.9805108754497996,0,0,Low Volume Shops,0.9164043864139737,0.5924295358475105,0.5924295358475105,1
3724029,934,Sangareddy,934024,Sangareddy.,877.0,880.0,21355.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,587.0,2243.0,1.4991482112436116,0.0,0.5943181818181819,21355.0,78.088018,17.620488,Active,Normal Shop,2,2.8840750070054595,-1.3704510381740105,0,0,Low Volume Shops,0.9164043864139737,0.5827438248296379,0.5827438248296379,1
3724038,934,Sangareddy,934024,Sangareddy.,188.0,188.0,4401.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,331.0,1244.0,0.56797583081571,0.0,0.8191489361702128,4401.0,78.089165,17.62214,Active,Normal Shop,0,-1.455404362467811,0.9598840261411526,0,0,High Utilization Shops,1.1202724129566903,-0.5522965821409803,0.5522965821409803,1
3724046,934,Sangareddy,934024,Sangareddy.,950.0,951.0,22042.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,625.0,2240.0,1.5216,0.0,0.7833859095688749,22042.0,78.083447,17.603307,Active,Normal Shop,2,3.58954811811981,-1.3479854670674807,0,0,Low Volume Shops,0.9164043864139737,0.6051956135860264,0.6051956135860264,1
3725014,934,Sangareddy,934025,Sirgapur,106.0,106.0,2661.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,206.0,712.0,0.5145631067961165,0.0,0.05660377358490566,2661.0,77.685096,18.139424,Active,Normal Shop,0,-2.9350884844998513,0.8278552544001476,0,0,High Utilization Shops,1.1202724129566903,-0.6057093061605738,0.6057093061605738,1
3725015,934,Sangareddy,934025,Sirgapur,196.0,196.0,4527.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,359.0,1279.0,0.5459610027855153,0.0,0.030612244897959183,4527.0,77.70798,18.13494,Active,Normal Shop,0,-2.160841451004336,0.29759292169222296,0,0,High Utilization Shops,1.1202724129566903,-0.574311410171175,0.574311410171175,1
3727004,934,Sangareddy,934027,Zahirabad,84.0,84.0,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,163.0,595.0,0.5153374233128835,0.0,0.07142857142857142,1952.0,77.60045,17.622941,Active,Normal Shop,0,-3.1433166905852383,0.9758975868981793,0,0,High Utilization Shops,1.1202724129566903,-0.6049349896438069,0.6049349896438069,1
3727025,934,Sangareddy,934027,Zahirabad,185.0,185.0,4244.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,553.0,1979.0,0.3345388788426763,0.0,0.05405405405405406,4244.0,77.562546,17.730948,Active,Normal Shop,0,-1.7076929953777986,-0.026891383257983497,0,0,High Utilization Shops,1.1202724129566903,-0.785733534114014,0.785733534114014,1
3727028,934,Sangareddy,934027,Zahirabad,925.0,925.0,21672.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,589.0,2117.0,1.570458404074703,0.0,0.6778378378378378,21672.0,77.608891,17.684066,Active,Normal Shop,2,3.1768569298247895,-1.33637322152317,0,0,Low Volume Shops,0.9164043864139737,0.6540540176607292,0.6540540176607292,1
3727033,934,Sangareddy,934027,Zahirabad,810.0,811.0,19895.0,0.0,0.0,0.0,0.0,0.0,0.0,609.0,481.0,1837.0,1.686070686070686,0.0,0.750924784217016,19895.0,77.60965,17.676799,Active,Normal Shop,2,2.5243179738507586,-0.8582077723517019,0,0,Low Volume Shops,0.9164043864139737,0.7696662996567123,0.7696662996567123,1
3727039,934,Sangareddy,934027,Zahirabad,941.0,943.0,23244.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,549.0,2250.0,1.7176684881602915,0.0,0.735949098621421,23244.0,77.606505,17.679814,Active,Normal Shop,2,3.5051616782869317,-1.3559561548780856,0,0,Low Volume Shops,0.9164043864139737,0.8012641017463178,0.8012641017463178,1
3727042,934,Sangareddy,934027,Zahirabad,545.0,545.0,13616.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,322.0,1268.0,1.6925465838509317,0.0,0.9100917431192661,13616.0,77.603673,17.681487,Active,Normal Shop,2,0.8319807765590007,0.198283825056475,0,0,Low Volume Shops,0.9164043864139737,0.776142197436958,0.776142197436958,1
3727043,934,Sangareddy,934027,Zahirabad,764.0,765.0,19649.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,490.0,1667.0,1.5612244897959184,0.0,0.8588235294117647,19649.0,77.60364,17.68149,Active,Normal Shop,2,2.4827454206875337,-0.6593154302891326,0,0,Low Volume Shops,0.9164043864139737,0.6448201033819447,0.6448201033819447,1
3727049,934,Sangareddy,934027,Zahirabad,696.0,714.0,17792.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,458.0,1798.0,1.5589519650655022,0.0,0.8977591036414566,17792.0,77.603664,17.681499,Active,Normal Shop,2,2.1668554866745873,-0.4604627075077016,0,0,Low Volume Shops,0.9164043864139737,0.6425475786515285,0.6425475786515285,1
3729005,934,Sangareddy,934029,Nizampet,266.0,266.0,6121.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,490.0,1788.0,0.5428571428571428,0.0,0.045112781954887216,6121.0,77.826285,18.073979,Active,Normal Shop,0,-1.4711880553653531,-0.12333419695842862,0,0,High Utilization Shops,1.1202724129566903,-0.5774152700995475,0.5774152700995475,1
3729008,934,Sangareddy,934029,Nizampet,160.0,162.0,3704.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,324.0,1122.0,0.5,0.0,0.4876543209876543,3704.0,77.825024,18.108286,Active,Normal Shop,0,-1.9885765345136979,0.8072837676395902,0,0,High Utilization Shops,1.1202724129566903,-0.6202724129566903,0.6202724129566903,1
3803013,935,Siddipet,935003,siddipet urban,304.0,304.0,6667.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,602.0,1858.0,0.5049833887043189,0.0,0.5098684210526315,6667.0,78.866051,18.126577,Active,Normal Shop,0,-0.6317403388348595,0.03222412237439695,0,0,High Utilization Shops,1.1202724129566903,-0.6152890242523714,0.6152890242523714,1
3803023,935,Siddipet,935003,siddipet urban,766.0,767.0,16199.0,222.0,33.0,0.0,0.0,0.0,1999.5,758.0,457.0,1562.0,1.6783369803063457,72.96846846846847,0.9882659713168188,16454.0,78.851893,18.088051,Active,Normal Shop,2,2.832415678752145,0.9845082624576564,-1,1,Low Volume Shops,0.9164043864139737,0.761932593892372,0.761932593892372,1
3803040,935,Siddipet,935003,siddipet urban,1057.0,1059.0,22792.0,455.0,32.0,0.0,0.0,0.0,3617.0,844.0,1064.0,3770.0,0.9953007518796992,50.09230769230769,0.7969782813975449,23279.0,78.843019,18.104312,Active,Normal Shop,1,5.835028204869875,-0.7808766292156232,-1,1,Portability Hub,1.1362342413867519,-0.14093348950705264,0.14093348950705264,0
3803063,935,Siddipet,935003,siddipet urban,559.0,559.0,12329.0,54.0,44.0,0.0,0.0,0.0,972.0,459.0,567.0,1939.0,0.9858906525573192,228.3148148148148,0.8211091234347049,12427.0,0.0,0.0,Active,Normal Shop,2,1.75742865802573,1.2232039874983038,-1,1,Low Volume Shops,0.9164043864139737,0.06948626614334552,0.06948626614334552,0
3804025,935,Siddipet,935004,Akkannapet,500.0,501.0,10724.0,0.0,0.0,0.0,5.0,0.0,175.0,55.0,669.0,2185.0,0.7488789237668162,0.0,0.10978043912175649,10729.0,79.239069,18.037786,Active,Normal Shop,2,0.03857910976292874,-0.9833185760879262,-1,1,Low Volume Shops,0.9164043864139737,-0.1675254626471575,0.1675254626471575,0
3805022,935,Siddipet,935005,BEJJENKI,322.0,325.0,6004.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,597.0,1720.0,0.5443886097152428,0.0,0.18153846153846154,6004.0,78.983369,18.246602,Active,Normal Shop,0,-1.078468603069806,-0.1929591109287429,0,0,High Utilization Shops,1.1202724129566903,-0.5758838032414475,0.5758838032414475,1
3806021,935,Siddipet,935006,Cheriyal,133.0,134.0,2938.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,263.0,842.0,0.5095057034220533,0.0,0.23134328358208955,2938.0,78.99137,17.868392,Active,Normal Shop,0,-2.5614996606946963,0.815199223012333,0,0,High Utilization Shops,1.1202724129566903,-0.6107667095346371,0.6107667095346371,1
3806033,935,Siddipet,935006,Cheriyal,216.0,216.0,4823.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,405.0,1350.0,0.5333333333333333,0.0,0.08333333333333333,4823.0,79.026098,17.950416,Active,Normal Shop,0,-1.9464256154507187,0.22971842696820416,0,0,High Utilization Shops,1.1202724129566903,-0.586939079623357,0.586939079623357,1
3808022,935,Siddipet,935008,Doultabad,72.0,81.0,1405.0,0.0,5.0,0.0,0.0,0.0,67.5,2.0,181.0,541.0,0.44751381215469616,0.0,0.024691358024691357,1410.0,78.597049,17.965129,Active,Normal Shop,0,-3.1965385883875785,1.126171428898378,0,0,High Utilization Shops,1.1202724129566903,-0.6727586008019941,0.6727586008019941,1
3810035,935,Siddipet,935010,Gajwel,261.0,261.0,5433.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,486.0,1608.0,0.5370370370370371,0.0,0.842911877394636,5433.0,78.681237,17.849745,Active,Normal Shop,0,-0.7575425205613874,0.5906822430567432,0,0,High Utilization Shops,1.1202724129566903,-0.5832353759196532,0.5832353759196532,1
3810040,935,Siddipet,935010,Gajwel,729.0,731.0,15567.0,0.0,0.0,0.0,0.0,0.0,0.0,622.0,499.0,1726.0,1.464929859719439,0.0,0.8508891928864569,15567.0,78.679209,17.844883,Active,Normal Shop,2,1.9608091359242372,-0.46713922337661806,0,0,Low Volume Shops,0.9164043864139737,0.5485254733054652,0.5485254733054652,1
3810052,935,Siddipet,935010,Gajwel,168.0,168.0,3672.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,337.0,1025.0,0.49851632047477745,0.0,0.4166666666666667,3672.0,78.667763,17.81166,Active,Normal Shop,0,-2.0590277988159427,0.7530157072524853,0,0,High Utilization Shops,1.1202724129566903,-0.6217560924819129,0.6217560924819129,1
3812008,935,Siddipet,935012,Jagdevpur,194.0,194.0,4013.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,433.0,1400.0,0.44803695150115475,0.0,0.5,4013.0,78.809373,17.768685,Active,Normal Shop,0,-1.6149699229470769,0.5766661599333202,0,0,High Utilization Shops,1.1202724129566903,-0.6722354614555356,0.6722354614555356,1
3812020,935,Siddipet,935012,Jagdevpur,293.0,294.0,6694.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,584.0,1998.0,0.5034246575342466,0.0,0.023809523809523808,6694.0,78.831927,17.841158,Active,Normal Shop,0,-1.1797751504152563,-0.35637070203637583,0,0,High Utilization Shops,1.1202724129566903,-0.6168477554224437,0.6168477554224437,1
3901002,936,Rajanna Siricilla,936001,BOINPALLI,199.0,200.0,3776.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,444.0,1236.0,0.45045045045045046,0.0,0.71,3776.0,78.947157,18.436693,Active,Normal Shop,0,-1.455431474538486,0.7676520601328346,0,0,High Utilization Shops,1.1202724129566903,-0.6698219625062398,0.6698219625062398,1
3902005,936,Rajanna Siricilla,936002,CHANDURTHI,79.0,79.0,1389.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,189.0,521.0,0.41798941798941797,0.0,0.759493670886076,1389.0,78.817284,18.54062,Active,Normal Shop,0,-2.6166077394730944,1.5030714574043709,0,0,High Utilization Shops,1.1202724129566903,-0.7022829949672724,0.7022829949672724,1
3903011,936,Rajanna Siricilla,936003,GAMBHIRAOPET,166.0,166.0,3276.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,392.0,1226.0,0.42346938775510207,0.0,0.536144578313253,3276.0,78.569299,18.338852,Active,Normal Shop,0,-1.8516421225837365,0.7583985907838505,0,0,High Utilization Shops,1.1202724129566903,-0.6968030252015882,0.6968030252015882,1
3907007,936,Rajanna Siricilla,936007,RUDRANGI,254.0,254.0,6783.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,474.0,2046.0,0.5358649789029536,0.0,0.1141732283464567,6783.0,78.627692,18.602893,Active,Normal Shop,0,-1.2854602075972872,-0.12208545371135586,0,0,High Utilization Shops,1.1202724129566903,-0.5844074340537367,0.5844074340537367,1
3908003,936,Rajanna Siricilla,936008,SIRCILLA,756.0,756.0,17383.0,0.0,189.0,0.0,0.0,0.0,2551.5,459.0,625.0,1914.0,1.2096,0.0,0.6071428571428571,17572.0,78.794675,18.389231,Active,Normal Shop,2,4.266843503661346,4.945342822611316,-1,1,Low Volume Shops,0.9164043864139737,0.2931956135860263,0.2931956135860263,0
3908008,936,Rajanna Siricilla,936008,SIRCILLA,265.0,265.0,6243.0,0.0,74.0,0.0,0.0,0.0,999.0,109.0,556.0,1713.0,0.4766187050359712,0.0,0.41132075471698115,6317.0,78.798434,18.385182,Active,Normal Shop,0,-0.13712657736320544,2.4317575926329766,0,0,High Utilization Shops,1.1202724129566903,-0.6436537079207192,0.6436537079207192,1
3908011,936,Rajanna Siricilla,936008,SIRCILLA,1068.0,1069.0,23897.0,0.0,226.0,0.0,0.0,0.0,3051.0,704.0,668.0,2020.0,1.6002994011976048,0.0,0.6585594013096352,24123.0,78.816278,18.394422,Active,Normal Shop,1,6.54726482312144,5.393845845678227,-1,1,Portability Hub,1.1362342413867519,0.46406515981085295,0.46406515981085295,0
3908018,936,Rajanna Siricilla,936008,SIRCILLA,738.0,744.0,16822.0,0.0,186.0,0.0,0.0,0.0,2511.0,411.0,633.0,1977.0,1.1753554502369667,0.0,0.5524193548387096,17008.0,78.799916,18.384983,Active,Normal Shop,2,4.069011119477676,4.821824467960285,-1,1,Low Volume Shops,0.9164043864139737,0.25895106382299304,0.25895106382299304,0
3908020,936,Rajanna Siricilla,936008,SIRCILLA,481.0,481.0,11959.0,0.0,179.0,0.0,0.0,0.0,2416.5,288.0,584.0,1749.0,0.8236301369863014,0.0,0.5987525987525988,12138.0,78.798935,18.386513,Active,Normal Shop,2,2.6113952422450644,5.304434588106335,-1,1,Low Volume Shops,0.9164043864139737,-0.09277424942767232,0.09277424942767232,0
3908021,936,Rajanna Siricilla,936008,SIRCILLA,244.0,247.0,5308.0,0.0,40.0,0.0,0.0,0.0,540.0,175.0,545.0,1736.0,0.45321100917431195,0.0,0.708502024291498,5348.0,78.807494,18.391489,Active,Normal Shop,0,-0.3771221161676982,1.6725799033457396,0,0,High Utilization Shops,1.1202724129566903,-0.6670614037823783,0.6670614037823783,1
3908023,936,Rajanna Siricilla,936008,SIRCILLA,526.0,526.0,13656.0,0.0,242.0,0.0,0.0,0.0,3267.0,236.0,562.0,1682.0,0.9359430604982206,0.0,0.44866920152091255,13898.0,78.80876,18.38721,Active,Normal Shop,2,3.405015763322886,7.058007131055068,-1,1,Low Volume Shops,0.9164043864139737,0.01953867408424692,0.01953867408424692,0
3908028,936,Rajanna Siricilla,936008,SIRCILLA,736.0,739.0,17660.0,0.0,200.0,0.0,0.0,0.0,2700.0,305.0,601.0,1891.0,1.2296173044925125,0.0,0.41271989174560214,17860.0,78.811517,18.394597,Active,Normal Shop,2,4.004945395418959,5.153203546244265,-1,1,Low Volume Shops,0.9164043864139737,0.3132129180785388,0.3132129180785388,0
